.2343561E+01 .3701775E+01 .3941436E+01 .2572148E+01 .2443043E+01 .2242239E+01 .2034017E+01
.2265867E+01 .3663390E+01 .3941252E+01 .2571987E+01 .2442905E+01 .2242143E+01 .2033903E+01
.7816051E+00 .8111717E+00 .7975374E+00 .6543231E+00 .7097784E+00 .7874825E+00 .7971778E+00
.3348675E+01 .3762309E+01 .2561983E+01 .2057396E+01 .2446611E+01 .2292205E+01 .2166558E+01
.3246302E+01 .3708677E+01 .2561715E+01 .2057172E+01 .2446397E+01 .2292052E+01 .2166229E+01
.8245110E+00 .7950274E+00 .6601316E+00 .6473186E+00 .7748003E+00 .7921042E+00 .7750969E+00
.3400610E+01 .2298006E+01 .2147476E+01 .2459758E+01 .2254976E+01 .2166840E+01 .2097139E+01
.3268570E+01 .2225557E+01 .2147120E+01 .2459469E+01 .2254701E+01 .2166643E+01 .2096939E+01
.8093099E+00 .6520137E+00 .6673782E+00 .7989721E+00 .7927464E+00 .8140999E+00 .8240982E+00
.2292515E+01 .2279514E+01 .2474494E+01 .2302372E+01 .2121246E+01 .2110366E+01 .2099596E+01
.2127927E+01 .2187039E+01 .2473965E+01 .2302015E+01 .2120961E+01 .2110156E+01 .2099325E+01
.6935385E+00 .7055157E+00 .7779503E+00 .8161861E+00 .8099461E+00 .8274393E+00 .8356230E+00
.2419679E+01 .2379307E+01 .2307303E+01 .2191595E+01 .2146647E+01 .2096361E+01 .2052018E+01
.2224936E+01 .2270026E+01 .2306657E+01 .2191097E+01 .2146257E+01 .2096066E+01 .2051512E+01
.7617769E+00 .7815829E+00 .8022338E+00 .8067056E+00 .8172139E+00 .8275675E+00 .8314728E+00
.2279574E+01 .2361142E+01 .2169623E+01 .2218546E+01 .2150925E+01 .2107048E+01 .2092667E+01
.2059986E+01 .2233984E+01 .2168679E+01 .2217812E+01 .2150405E+01 .2106649E+01 .2092158E+01
.7986855E+00 .8107003E+00 .8031096E+00 .8104756E+00 .8335586E+00 .8393919E+00 .8424584E+00
.2219816E+01 .2191257E+01 .2206386E+01 .2168920E+01 .2076676E+01 .2105050E+01 .2035970E+01
.1981986E+01 .2042411E+01 .2205248E+01 .2167988E+01 .2075961E+01 .2104508E+01 .2035260E+01
.8466653E+00 .8273964E+00 .8235569E+00 .8279134E+00 .8426677E+00 .8444450E+00 .8390985E+00
.2160076E+01 .2208879E+01 .2169883E+01 .2205108E+01 .2081052E+01 .2041244E+01 .2044065E+01
.1907958E+01 .2039458E+01 .2168254E+01 .2203792E+01 .2080090E+01 .2040504E+01 .2043077E+01
.8503814E+00 .8405860E+00 .8282557E+00 .8362586E+00 .8431967E+00 .8488902E+00 .8454220E+00
.2171135E+01 .2116666E+01 .2119525E+01 .2134237E+01 .2041456E+01 .2042281E+01 .2047393E+01
.1909350E+01 .1929688E+01 .2117430E+01 .2132380E+01 .2040128E+01 .2041286E+01 .2045714E+01
.8629101E+00 .8523501E+00 .8426511E+00 .8318839E+00 .8409809E+00 .8490096E+00 .8446524E+00
.2114154E+01 .2103411E+01 .2098891E+01 .2057478E+01 .2040726E+01 .2038107E+01 .2032138E+01
.1842841E+01 .1900262E+01 .2095873E+01 .2055269E+01 .2038873E+01 .2036707E+01 .2030291E+01
.8739841E+00 .8558627E+00 .8334881E+00 .8505775E+00 .8460174E+00 .8477029E+00 .8452153E+00
.2118199E+01 .2092080E+01 .2083315E+01 .2062851E+01 .2046535E+01 .2027301E+01 .2012685E+01
.1837020E+01 .1878119E+01 .2079606E+01 .2059430E+01 .2044108E+01 .2025473E+01 .2010202E+01
.8801785E+00 .8729595E+00 .8484602E+00 .8518778E+00 .8558884E+00 .8554848E+00 .8471848E+00
.2081752E+01 .2077609E+01 .2065388E+01 .2043775E+01 .2031258E+01 .2018590E+01 .2013455E+01
.1789712E+01 .1852791E+01 .2060150E+01 .2039427E+01 .2027744E+01 .2015972E+01 .2010001E+01
.8848420E+00 .8748024E+00 .8518122E+00 .8505413E+00 .8512685E+00 .8539181E+00 .8473157E+00
.2068526E+01 .2062960E+01 .2048274E+01 .2055601E+01 .2031675E+01 .2022694E+01 .2013459E+01
.1763861E+01 .1826382E+01 .2041066E+01 .2049704E+01 .2027021E+01 .2019113E+01 .2008708E+01
.8873457E+00 .8823653E+00 .8515387E+00 .8550161E+00 .8557277E+00 .8551301E+00 .8478000E+00
.2053831E+01 .2048665E+01 .2034784E+01 .2034187E+01 .2021342E+01 .2014797E+01 .2015935E+01
.1736748E+01 .1795722E+01 .2025242E+01 .2026328E+01 .2014875E+01 .2009913E+01 .2009355E+01
.8953271E+00 .8815471E+00 .8555581E+00 .8609512E+00 .8553791E+00 .8569272E+00 .8490920E+00
.2042767E+01 .2032882E+01 .2038532E+01 .2027070E+01 .2016394E+01 .2013251E+01 .2016183E+01
.1712069E+01 .1760756E+01 .2025212E+01 .2016378E+01 .2007630E+01 .2006483E+01 .2007133E+01
.8996360E+00 .8862435E+00 .8563875E+00 .8638255E+00 .8581032E+00 .8563010E+00 .8501018E+00
.2034882E+01 .2029653E+01 .2033460E+01 .2015540E+01 .2013471E+01 .2009060E+01 .2007048E+01
.1690321E+01 .1733765E+01 .2015445E+01 .2000667E+01 .2001593E+01 .1999861E+01 .1994645E+01
.9027620E+00 .8939295E+00 .8586508E+00 .8633557E+00 .8609717E+00 .8584315E+00 .8501207E+00
.2024972E+01 .2020788E+01 .2018299E+01 .2019105E+01 .2011437E+01 .2007779E+01 .2002830E+01
.1667016E+01 .1695712E+01 .1994001E+01 .1998079E+01 .1995011E+01 .1995041E+01 .1985619E+01
.9051040E+00 .8967254E+00 .8645490E+00 .8601105E+00 .8609385E+00 .8584791E+00 .8503816E+00
.2021980E+01 .2019446E+01 .2013192E+01 .2015009E+01 .2008354E+01 .2006866E+01 .2007750E+01
.1651175E+01 .1659563E+01 .1979341E+01 .1986094E+01 .1985890E+01 .1989271E+01 .1984223E+01
.9064503E+00 .8992410E+00 .8630145E+00 .8607908E+00 .8632745E+00 .8592461E+00 .8515441E+00
.2019722E+01 .2014343E+01 .2013556E+01 .2009023E+01 .2008568E+01 .2004864E+01 .2007775E+01
.1636981E+01 .1617678E+01 .1967203E+01 .1970424E+01 .1977537E+01 .1980397E+01 .1975442E+01
.9085663E+00 .9045445E+00 .8635051E+00 .8671248E+00 .8634068E+00 .8586860E+00 .8525433E+00
.2014482E+01 .2011959E+01 .2011440E+01 .2008266E+01 .2005986E+01 .2004156E+01 .2003280E+01
.1619050E+01 .1573037E+01 .1948801E+01 .1953917E+01 .1963377E+01 .1970812E+01 .1958863E+01
.9104322E+00 .9098052E+00 .8687269E+00 .8644899E+00 .8649152E+00 .8609569E+00 .8535977E+00
