.1849716E+00 .7352336E-01 .2439554E+00 .4793562E+00 .8821226E+00 .8704061E+00 .3142705E+00 .7125169E+00
.1306031E-02 .1542689E-01 .6260980E-01 .1230315E+00 .1848010E+00 .1231595E+00 .1425084E+00 .4310927E+00
.1353321E-01 .5048508E-01 .9710465E-01 .1310921E+00 .1623446E+00 .2039203E+00 .3328640E+00 .5878778E+00
.2638473E+00 .1425074E+00 .4892678E+00 .9086121E+00 .1420335E+01 .1178524E+01 .5772985E+00 .1298173E+01
.4765129E-02 .5504918E-01 .2087514E+00 .3672734E+00 .4610392E+00 .2611603E+00 .3261400E+00 .9006616E+00
.2609327E-01 .9762908E-01 .1944097E+00 .2742620E+00 .3479840E+00 .4202403E+00 .6011070E+00 .7286640E+00
.3841068E+00 .3097514E+00 .9906253E+00 .1642210E+01 .2050340E+01 .1504312E+01 .1031405E+01 .2085676E+01
.1698540E-01 .1756266E+00 .5519513E+00 .8260068E+00 .8394213E+00 .4371102E+00 .6801083E+00 .1550895E+01
.5065967E-01 .1954550E+00 .4159931E+00 .5511328E+00 .6065318E+00 .6686652E+00 .7421678E+00 .8252511E+00
.5727925E+00 .6701339E+00 .1882714E+01 .2457229E+01 .2566097E+01 .1799678E+01 .1677645E+01 .2881468E+01
.5685652E-01 .4569945E+00 .1219148E+01 .1435642E+01 .1207728E+01 .6415112E+00 .1204497E+01 .2195167E+01
.1003085E+00 .3984039E+00 .6415258E+00 .6804051E+00 .7365289E+00 .7846887E+00 .8360195E+00 .8736566E+00
.8609973E+00 .1330306E+01 .2819850E+01 .3069574E+01 .2787460E+01 .2019769E+01 .2413797E+01 .3185959E+01
.1635404E+00 .1016467E+01 .1950999E+01 .1854254E+01 .1369496E+01 .8187779E+00 .1800102E+01 .2343330E+01
.2062166E+00 .6017141E+00 .7487579E+00 .7837692E+00 .8172143E+00 .8579931E+00 .8875295E+00 .8915952E+00
.1260321E+01 .2206055E+01 .3388415E+01 .3080779E+01 .2676164E+01 .2152192E+01 .2896254E+01 .2691465E+01
.3664990E+00 .1763858E+01 .2337581E+01 .1744024E+01 .1283907E+01 .9480005E+00 .2131994E+01 .1709719E+01
.4083722E+00 .7295689E+00 .8062147E+00 .8307763E+00 .8595931E+00 .8983327E+00 .9116910E+00 .8827670E+00
.1740279E+01 .2992971E+01 .3062514E+01 .2611978E+01 .2496176E+01 .2219210E+01 .2762600E+01 .2252507E+01
.6626152E+00 .2404422E+01 .1868990E+01 .1263535E+01 .1176980E+01 .1037107E+01 .1853512E+01 .1179469E+01
.6039447E+00 .7987857E+00 .8228431E+00 .8548840E+00 .8883333E+00 .9213249E+00 .9115893E+00 .8947358E+00
.2203964E+01 .3149886E+01 .2416328E+01 .2439790E+01 .2407157E+01 .2241523E+01 .2393514E+01 .2340380E+01
.9987042E+00 .2410897E+01 .1161591E+01 .1155015E+01 .1175483E+01 .1093559E+01 .1370448E+01 .1238008E+01
.7358840E+00 .8162436E+00 .8342209E+00 .9010326E+00 .9085062E+00 .9348890E+00 .9153714E+00 .9455901E+00
.2528586E+01 .2732411E+01 .2457282E+01 .2388643E+01 .2333271E+01 .2224442E+01 .2295941E+01 .2220974E+01
.1254240E+01 .1862742E+01 .1233381E+01 .1188586E+01 .1178065E+01 .1114355E+01 .1210938E+01 .1134126E+01
.8162225E+00 .8083126E+00 .9137004E+00 .9226994E+00 .9181215E+00 .9429720E+00 .9454443E+00 .9602692E+00
.2615323E+01 .2478703E+01 .2327825E+01 .2307022E+01 .2272421E+01 .2190020E+01 .2232084E+01 .2186060E+01
.1328387E+01 .1506696E+01 .1167935E+01 .1176389E+01 .1178165E+01 .1116826E+01 .1137287E+01 .1122750E+01
.8584974E+00 .8463738E+00 .9291665E+00 .9283801E+00 .9239640E+00 .9480412E+00 .9650567E+00 .9662280E+00
.2501732E+01 .2364225E+01 .2279313E+01 .2246987E+01 .2222399E+01 .2160899E+01 .2184028E+01 .2149752E+01
.1242988E+01 .1337110E+01 .1170473E+01 .1170738E+01 .1176336E+01 .1121042E+01 .1106869E+01 .1111257E+01
.8852868E+00 .8992636E+00 .9373715E+00 .9328746E+00 .9277299E+00 .9514468E+00 .9731683E+00 .9695384E+00
.2364477E+01 .2286202E+01 .2221887E+01 .2199581E+01 .2181316E+01 .2135455E+01 .2146385E+01 .2120627E+01
.1155761E+01 .1237535E+01 .1159363E+01 .1166221E+01 .1173080E+01 .1124062E+01 .1095167E+01 .1105094E+01
.9037175E+00 .9297371E+00 .9417524E+00 .9356000E+00 .9301453E+00 .9536198E+00 .9762928E+00 .9710228E+00
.2299397E+01 .2230186E+01 .2178333E+01 .2161438E+01 .2147589E+01 .2113065E+01 .2117198E+01 .2096986E+01
.1156504E+01 .1181780E+01 .1153412E+01 .1161336E+01 .1168849E+01 .1124898E+01 .1090291E+01 .1100257E+01
.9206013E+00 .9453831E+00 .9439648E+00 .9373736E+00 .9316849E+00 .9549709E+00 .9775547E+00 .9718367E+00
.2259756E+01 .2180047E+01 .2143866E+01 .2130597E+01 .2119945E+01 .2093804E+01 .2094139E+01 .2078068E+01
.1171519E+01 .1145317E+01 .1148279E+01 .1156202E+01 .1164073E+01 .1124024E+01 .1086826E+01 .1096181E+01
.9286704E+00 .9534271E+00 .9453521E+00 .9385074E+00 .9326465E+00 .9558197E+00 .9782170E+00 .9723090E+00
.2205681E+01 .2146874E+01 .2116072E+01 .2105615E+01 .2097330E+01 .2077444E+01 .2075759E+01 .2062891E+01
.1161929E+01 .1132521E+01 .1143074E+01 .1151020E+01 .1159099E+01 .1121999E+01 .1083566E+01 .1092449E+01
.9308431E+00 .9573714E+00 .9462346E+00 .9392147E+00 .9332241E+00 .9563511E+00 .9786340E+00 .9725962E+00
.2170767E+01 .2117803E+01 .2093668E+01 .2085368E+01 .2078871E+01 .2063683E+01 .2061035E+01 .2050680E+01
.1163517E+01 .1124428E+01 .1137996E+01 .1145966E+01 .1154182E+01 .1119316E+01 .1080391E+01 .1088957E+01
.9336734E+00 .9589757E+00 .9467870E+00 .9396366E+00 .9335468E+00 .9566724E+00 .9789091E+00 .9727738E+00
.2139808E+01 .2094755E+01 .2075581E+01 .2068962E+01 .2063834E+01 .2052196E+01 .2049200E+01 .2040843E+01
.1161014E+01 .1119184E+01 .1133154E+01 .1141175E+01 .1149495E+01 .1116331E+01 .1077345E+01 .1085725E+01
.9349489E+00 .9596957E+00 .9471170E+00 .9398682E+00 .9337020E+00 .9568542E+00 .9790885E+00 .9728804E+00
.2113936E+01 .2076258E+01 .2060970E+01 .2055675E+01 .2051610E+01 .2042665E+01 .2039670E+01 .2032914E+01
.1157140E+01 .1114614E+01 .1128635E+01 .1136735E+01 .1145148E+01 .1113287E+01 .1074481E+01 .1082783E+01
.9358252E+00 .9600823E+00 .9472983E+00 .9399747E+00 .9337493E+00 .9569441E+00 .9792023E+00 .9729397E+00
.2092833E+01 .2061422E+01 .2049168E+01 .2044923E+01 .2041689E+01 .2034796E+01 .2031987E+01 .2026522E+01
.1152954E+01 .1110411E+01 .1124497E+01 .1132696E+01 .1141197E+01 .1110343E+01 .1071839E+01 .1080144E+01
.9363821E+00 .9603116E+00 .9473816E+00 .9400008E+00 .9337294E+00 .9569748E+00 .9792713E+00 .9729676E+00
.2075485E+01 .2049480E+01 .2039637E+01 .2036229E+01 .2033651E+01 .2028325E+01 .2025790E+01 .2021368E+01
.1148600E+01 .1106540E+01 .1120765E+01 .1129079E+01 .1137666E+01 .1107594E+01 .1069441E+01 .1077807E+01
.9366947E+00 .9604416E+00 .9474017E+00 .9399771E+00 .9336701E+00 .9569685E+00 .9793101E+00 .9729753E+00
