.5540126E-02 .2553675E-01 .1523324E-01 .1523324E-01 .1523324E-01
.1978396E-05 .3686173E-06 .1172086E-06 .1172086E-06 .1172086E-06
.1155368E-02 .1541112E-03 .9178641E-04 .9178641E-04 .9178641E-04
.7698975E-02 .3543889E-01 .2113519E-01 .2113519E-01 .2113519E-01
.7311112E-05 .1364165E-05 .4337321E-06 .4337321E-06 .4337321E-06
.2222293E-02 .2964079E-03 .1765448E-03 .1765448E-03 .1765448E-03
.1072293E-01 .4920870E-01 .2933413E-01 .2933413E-01 .2933413E-01
.2698664E-04 .5049343E-05 .1605223E-05 .1605223E-05 .1605223E-05
.4274349E-02 .5700400E-03 .3395540E-03 .3395540E-03 .3395540E-03
.1500754E-01 .6840457E-01 .4074174E-01 .4074174E-01 .4074174E-01
.9938441E-04 .1869580E-04 .5942205E-05 .5942205E-05 .5942205E-05
.8221068E-02 .1096095E-02 .6530117E-03 .6530117E-03 .6530117E-03
.2123053E-01 .9529480E-01 .5666223E-01 .5666223E-01 .5666223E-01
.3643279E-03 .6926405E-04 .2200609E-04 .2200609E-04 .2200609E-04
.1581292E-01 .2107000E-02 .1255616E-02 .1255616E-02 .1255616E-02
.3073683E-01 .1333198E+00 .7901474E-01 .7901474E-01 .7901474E-01
.1323011E-02 .2568692E-03 .8155962E-04 .8155962E-04 .8155962E-04
.3042920E-01 .4048294E-02 .2413566E-02 .2413566E-02 .2413566E-02
.4661723E-01 .1880706E+00 .1107708E+00 .1107708E+00 .1107708E+00
.4708154E-02 .9541593E-03 .3026992E-03 .3026992E-03 .3026992E-03
.5866856E-01 .7772774E-02 .4637011E-02 .4637011E-02 .4637011E-02
.7642820E-01 .2695956E+00 .1569371E+00 .1569371E+00 .1569371E+00
.1600805E-01 .3551849E-02 .1126105E-02 .1126105E-02 .1126105E-02
.1138823E+00 .1491323E-01 .8901952E-02 .8901952E-02 .8901952E-02
.1362844E+00 .3982089E+00 .2270330E+00 .2270330E+00 .2270330E+00
.4898678E-01 .1323407E-01 .4204648E-02 .4204648E-02 .4204648E-02
.2251848E+00 .2862595E-01 .1707552E-01 .1707552E-01 .1707552E-01
.2473244E+00 .6186145E+00 .3418491E+00 .3418491E+00 .3418491E+00
.1225225E+00 .4887073E-01 .1576185E-01 .1576185E-01 .1576185E-01
.4497875E+00 .5527659E-01 .3276401E-01 .3276401E-01 .3276401E-01
.4566934E+00 .1021919E+01 .5519327E+00 .5519327E+00 .5519327E+00
.2744869E+00 .1709203E+00 .5889760E-01 .5889760E-01 .5889760E-01
.7031043E+00 .1093847E+00 .6325800E-01 .6325800E-01 .6325800E-01
.8256124E+00 .1687514E+01 .9758657E+00 .9758657E+00 .9758657E+00
.5736889E+00 .4864606E+00 .2100837E+00 .2100837E+00 .2100837E+00
.7941230E+00 .2293589E+00 .1254850E+00 .1254850E+00 .1254850E+00
.1405019E+01 .2361933E+01 .1761332E+01 .1761332E+01 .1761332E+01
.1061374E+01 .9043569E+00 .6083384E+00 .6083384E+00 .6083384E+00
.8707888E+00 .4552133E+00 .2649974E+00 .2649974E+00 .2649974E+00
.2179524E+01 .2741187E+01 .2589412E+01 .2589412E+01 .2589412E+01
.1725508E+01 .1194544E+01 .1128039E+01 .1128039E+01 .1128039E+01
.9138728E+00 .6497607E+00 .4908553E+00 .4908553E+00 .4908553E+00
.2935208E+01 .2823130E+01 .2975945E+01 .2975945E+01 .2975945E+01
.2350621E+01 .1296540E+01 .1407589E+01 .1407589E+01 .1407589E+01
.9360522E+00 .7500966E+00 .6620277E+00 .6620277E+00 .6620277E+00
.3097005E+01 .2704640E+01 .2940259E+01 .2940259E+01 .2940259E+01
.2372929E+01 .1260970E+01 .1391567E+01 .1391567E+01 .1391567E+01
.9408550E+00 .8086212E+00 .7517316E+00 .7517316E+00 .7517316E+00
.2410822E+01 .2569961E+01 .2716681E+01 .2716681E+01 .2716681E+01
.1548379E+01 .1237551E+01 .1268249E+01 .1268249E+01 .1268249E+01
.9254900E+00 .8437216E+00 .8065507E+00 .8065507E+00 .8065507E+00
.2136151E+01 .2474215E+01 .2576986E+01 .2576986E+01 .2576986E+01
.1162107E+01 .1242496E+01 .1248927E+01 .1248927E+01 .1248927E+01
.9313113E+00 .8653952E+00 .8435443E+00 .8435443E+00 .8435443E+00
.2274115E+01 .2391614E+01 .2476949E+01 .2476949E+01 .2476949E+01
.1235686E+01 .1243830E+01 .1253761E+01 .1253761E+01 .1253761E+01
.9644416E+00 .8779891E+00 .8633656E+00 .8633656E+00 .8633656E+00
.2185141E+01 .2322153E+01 .2390886E+01 .2390886E+01 .2390886E+01
.1133280E+01 .1242095E+01 .1251504E+01 .1251504E+01 .1251504E+01
.9777120E+00 .8858550E+00 .8751662E+00 .8751662E+00 .8751662E+00
