.6179685E+00 .5693882E+00 .1403542E+01 .2688944E+01 .3750109E+01 .2377688E+01 .2235231E+01
.5527258E+00 .7058418E+00 .7715671E+00 .8314962E+00 .8448605E+00 .7272251E+00 .8114175E+00
.1459184E+01 .1583169E+01 .2464262E+01 .3692849E+01 .2901834E+01 .2240231E+01 .2300747E+01
.1339356E+01 .9942430E+00 .2452109E+01 .3690036E+01 .2901566E+01 .2240229E+01 .2300743E+01
.6903848E+00 .8102328E+00 .8385572E+00 .8558081E+00 .7696733E+00 .7528876E+00 .8334534E+00
.2500508E+01 .2165751E+01 .3515427E+01 .3473723E+01 .2109049E+01 .2326129E+01 .2213260E+01
.2330780E+01 .1501445E+01 .3498037E+01 .3469732E+01 .2108670E+01 .2326126E+01 .2213255E+01
.7821402E+00 .8703741E+00 .8669974E+00 .8265244E+00 .7086159E+00 .8182176E+00 .8486299E+00
.3441500E+01 .2665453E+01 .3576677E+01 .2106269E+01 .2392674E+01 .2186577E+01 .2028718E+01
.3213059E+01 .1943690E+01 .3552095E+01 .2100636E+01 .2392145E+01 .2186574E+01 .2028711E+01
.8225986E+00 .9018789E+00 .8519057E+00 .7020883E+00 .7908998E+00 .8290302E+00 .8495832E+00
.3479104E+01 .2822023E+01 .2294714E+01 .2402919E+01 .2278121E+01 .2136403E+01 .2079289E+01
.3180623E+01 .2067000E+01 .2260269E+01 .2395027E+01 .2277382E+01 .2136399E+01 .2079279E+01
.8089243E+00 .9132347E+00 .7461970E+00 .7709175E+00 .8252994E+00 .8422115E+00 .8443817E+00
.2550922E+01 .2463128E+01 .2254504E+01 .2214533E+01 .2241444E+01 .2136275E+01 .2130469E+01
.2179163E+01 .1689230E+01 .2206615E+01 .2203549E+01 .2240353E+01 .2136269E+01 .2130457E+01
.7413079E+00 .9052090E+00 .7702417E+00 .8133549E+00 .8353028E+00 .8512409E+00 .8732167E+00
.2244297E+01 .2190949E+01 .2273607E+01 .2205138E+01 .2177857E+01 .2112764E+01 .2092965E+01
.1802544E+01 .1404976E+01 .2207842E+01 .2190477E+01 .2176487E+01 .2112756E+01 .2092947E+01
.7680713E+00 .8993615E+00 .8254301E+00 .8366290E+00 .8479253E+00 .8576369E+00 .8620499E+00
.2390945E+01 .2274230E+01 .2196635E+01 .2174846E+01 .2127370E+01 .2086261E+01 .2056506E+01
.1881976E+01 .1474489E+01 .2110583E+01 .2155931E+01 .2125648E+01 .2086250E+01 .2056444E+01
.8514068E+00 .9266288E+00 .8524128E+00 .8495905E+00 .8558364E+00 .8640530E+00 .8654943E+00
.2233975E+01 .2221885E+01 .2138454E+01 .2143455E+01 .2107831E+01 .2070979E+01 .2036788E+01
.1656836E+01 .1408302E+01 .2027555E+01 .2118054E+01 .2105382E+01 .2070964E+01 .2036755E+01
.8760458E+00 .9415652E+00 .8616233E+00 .8585967E+00 .8634261E+00 .8692594E+00 .8703076E+00
.2191894E+01 .2172390E+01 .2128625E+01 .2115119E+01 .2078994E+01 .2059118E+01 .2055388E+01
.1552770E+01 .1346467E+01 .1984472E+01 .2080825E+01 .2075852E+01 .2059096E+01 .2055339E+01
.8965453E+00 .9477422E+00 .8773724E+00 .8670915E+00 .8693232E+00 .8729176E+00 .8714665E+00
.2156025E+01 .2119482E+01 .2106562E+01 .2090275E+01 .2067159E+01 .2046878E+01 .2029553E+01
.1449447E+01 .1274851E+01 .1917313E+01 .2044556E+01 .2062881E+01 .2046848E+01 .2029480E+01
.9166144E+00 .9531000E+00 .8877048E+00 .8729382E+00 .8724262E+00 .8754183E+00 .8745186E+00
.2132667E+01 .2096356E+01 .2092977E+01 .2067444E+01 .2055020E+01 .2034281E+01 .2030447E+01
.1356640E+01 .1230366E+01 .1848473E+01 .2007076E+01 .2049054E+01 .2034240E+01 .2030363E+01
.9306414E+00 .9582829E+00 .8985186E+00 .8801534E+00 .8760928E+00 .8775390E+00 .8760020E+00
.2106972E+01 .2080000E+01 .2072447E+01 .2058202E+01 .2042828E+01 .2029637E+01 .2019892E+01
.1272375E+01 .1190443E+01 .1759126E+01 .1976807E+01 .2034972E+01 .2029582E+01 .2019774E+01
.9429687E+00 .9626175E+00 .9083017E+00 .8851273E+00 .8796036E+00 .8795266E+00 .8762342E+00
.2084429E+01 .2062889E+01 .2057253E+01 .2046755E+01 .2034215E+01 .2025253E+01 .2015612E+01
.1202291E+01 .1151687E+01 .1661442E+01 .1937986E+01 .2023505E+01 .2025177E+01 .2015463E+01
.9521408E+00 .9661756E+00 .9182464E+00 .8907170E+00 .8815400E+00 .8806074E+00 .8771138E+00
.2064288E+01 .2052643E+01 .2046260E+01 .2037997E+01 .2026308E+01 .2018885E+01 .2013139E+01
.1148859E+01 .1123659E+01 .1556143E+01 .1892572E+01 .2011864E+01 .2018782E+01 .2012940E+01
.9584930E+00 .9690336E+00 .9284273E+00 .8957144E+00 .8835897E+00 .8816368E+00 .8775976E+00
.2053972E+01 .2042475E+01 .2035951E+01 .2025584E+01 .2021781E+01 .2015727E+01 .2007527E+01
.1120570E+01 .1102002E+01 .1444471E+01 .1832625E+01 .2002216E+01 .2015586E+01 .2007269E+01
.9626662E+00 .9709961E+00 .9385397E+00 .9006226E+00 .8851033E+00 .8823370E+00 .8778610E+00
.2043587E+01 .2034426E+01 .2029213E+01 .2024038E+01 .2017797E+01 .2012643E+01 .2008950E+01
.1103754E+01 .1088847E+01 .1337831E+01 .1770313E+01 .1991220E+01 .2012454E+01 .2008615E+01
.9647660E+00 .9721813E+00 .9484194E+00 .9067959E+00 .8864842E+00 .8827351E+00 .8784160E+00
.2034693E+01 .2027647E+01 .2023076E+01 .2018137E+01 .2014735E+01 .2010247E+01 .2007446E+01
.1095161E+01 .1081589E+01 .1242702E+01 .1689513E+01 .1978950E+01 .2009990E+01 .2007017E+01
.9655940E+00 .9727429E+00 .9573389E+00 .9136949E+00 .8876821E+00 .8830752E+00 .8784128E+00
.2027924E+01 .2022326E+01 .2019128E+01 .2015238E+01 .2012183E+01 .2007833E+01 .2004972E+01
.1091060E+01 .1077920E+01 .1169104E+01 .1597286E+01 .1964300E+01 .2007487E+01 .2004431E+01
.9658316E+00 .9729386E+00 .9646292E+00 .9216704E+00 .8892171E+00 .8835881E+00 .8786317E+00
.2022461E+01 .2018035E+01 .2015509E+01 .2012658E+01 .2009861E+01 .2006425E+01 .2003796E+01
.1088329E+01 .1075630E+01 .1118552E+01 .1493924E+01 .1946303E+01 .2005958E+01 .2003105E+01
.9658644E+00 .9729771E+00 .9698250E+00 .9306814E+00 .8908607E+00 .8835895E+00 .8786934E+00
.2018069E+01 .2014550E+01 .2012377E+01 .2009844E+01 .2007319E+01 .2004917E+01 .2003360E+01
.1086102E+01 .1073813E+01 .1088920E+01 .1385081E+01 .1923969E+01 .2004293E+01 .2002470E+01
.9658507E+00 .9729701E+00 .9729746E+00 .9403053E+00 .8925944E+00 .8838434E+00 .8790340E+00
.2014536E+01 .2011735E+01 .2009983E+01 .2008072E+01 .2006092E+01 .2004180E+01 .2003114E+01
.1084195E+01 .1072263E+01 .1074424E+01 .1281452E+01 .1898291E+01 .2003342E+01 .2001947E+01
.9658275E+00 .9729537E+00 .9745662E+00 .9499795E+00 .8948214E+00 .8838463E+00 .8791478E+00
