.1064900E-01 .7428182E-01 .1159765E-02 .2893943E-02 .1648672E-01 .1457024E+00 .6430230E+00
.1739726E-03 .2673436E-03 .6207593E-03 .2686360E-02 .1648320E-01 .1457023E+00 .6430229E+00
.5568688E-02 .8756586E-02 .1595204E-01 .3097074E-01 .7479468E-01 .2580065E+00 .6054194E+00
.1541972E-01 .1042462E+00 .3032115E-02 .9981157E-02 .5536427E-01 .3705491E+00 .1360252E+01
.6445060E-03 .9819894E-03 .2266915E-02 .9681302E-02 .5535907E-01 .3705490E+00 .1360252E+01
.1069428E-01 .1685523E-01 .3064072E-01 .5948426E-01 .1453925E+00 .4688557E+00 .7258922E+00
.2352364E-01 .1478095E+00 .9255264E-02 .3400983E-01 .1599070E+00 .8362092E+00 .2401276E+01
.2388319E-02 .3569836E-02 .8150861E-02 .3356693E-01 .1598992E+00 .8362091E+00 .2401276E+01
.2051652E-01 .3249479E-01 .5888541E-01 .1148921E+00 .2912953E+00 .6597081E+00 .8089284E+00
.3978146E-01 .2131445E+00 .2980850E-01 .1053880E+00 .3952346E+00 .1634915E+01 .3432348E+01
.8834462E-02 .1263333E-01 .2818166E-01 .1047241E+00 .3952228E+00 .1634915E+01 .3432347E+01
.3932687E-01 .6293956E-01 .1137696E+00 .2269591E+00 .5388542E+00 .7651972E+00 .8443628E+00
.7909342E-01 .3137993E+00 .9031280E-01 .2685984E+00 .9034977E+00 .2675171E+01 .3573006E+01
.3227188E-01 .4164633E-01 .8789008E-01 .2676007E+00 .9034791E+00 .2675170E+01 .3573005E+01
.7555801E-01 .1234825E+00 .2243503E+00 .4537158E+00 .7003828E+00 .8312423E+00 .8265931E+00
.1841201E+00 .4643500E+00 .2277967E+00 .6496632E+00 .1750039E+01 .3457509E+01 .2649661E+01
.1112334E+00 .1154626E+00 .2241762E+00 .6480796E+00 .1750012E+01 .3457508E+01 .2649660E+01
.1476892E+00 .2486464E+00 .4487930E+00 .6719106E+00 .7917128E+00 .8513226E+00 .7467730E+00
.4367979E+00 .6640539E+00 .5446809E+00 .1335947E+01 .2861248E+01 .3223820E+01 .2083597E+01
.3207452E+00 .2418024E+00 .5390360E+00 .1333639E+01 .2861208E+01 .3223819E+01 .2083596E+01
.3037274E+00 .4893566E+00 .6778980E+00 .7700224E+00 .8473212E+00 .8110530E+00 .7300325E+00
.9595832E+00 .9163447E+00 .1132058E+01 .2362086E+01 .3675334E+01 .2471926E+01 .2422950E+01
.7779255E+00 .4378117E+00 .1123834E+01 .2358732E+01 .3675277E+01 .2471925E+01 .2422949E+01
.5546591E+00 .6982188E+00 .7750034E+00 .8398591E+00 .8637075E+00 .7551114E+00 .8200545E+00
.1784030E+01 .1221911E+01 .2053560E+01 .3444847E+01 .3181496E+01 .2198283E+01 .2172170E+01
.1531153E+01 .7053217E+00 .2041755E+01 .3440030E+01 .3181414E+01 .2198282E+01 .2172168E+01
.6922134E+00 .8032463E+00 .8468140E+00 .8704093E+00 .8182267E+00 .7590211E+00 .8155321E+00
.2731547E+01 .1605588E+01 .3144369E+01 .3640197E+01 .2120626E+01 .2352205E+01 .2137100E+01
.2403863E+01 .1066059E+01 .3127484E+01 .3633416E+01 .2120511E+01 .2352203E+01 .2137097E+01
.7771346E+00 .8679536E+00 .8821430E+00 .8601004E+00 .7291298E+00 .8234129E+00 .8283537E+00
.3375118E+01 .2093606E+01 .3661768E+01 .2401119E+01 .2377426E+01 .2160577E+01 .2126493E+01
.2963853E+01 .1542636E+01 .3638004E+01 .2391576E+01 .2377264E+01 .2160574E+01 .2126489E+01
.8100914E+00 .9048213E+00 .8844863E+00 .7629940E+00 .7894699E+00 .8383588E+00 .8540634E+00
.3219857E+01 .2560905E+01 .2748025E+01 .2159235E+01 .2307996E+01 .2186396E+01 .2169803E+01
.2730459E+01 .2000878E+01 .2714841E+01 .2145886E+01 .2307769E+01 .2186392E+01 .2169795E+01
.7950797E+00 .9247247E+00 .8216546E+00 .7584652E+00 .8313621E+00 .8448631E+00 .8565016E+00
.2534757E+01 .2586234E+01 .2035363E+01 .2328880E+01 .2227832E+01 .2133839E+01 .2046945E+01
.1972080E+01 .2014625E+01 .1989315E+01 .2310465E+01 .2227517E+01 .2133834E+01 .2046937E+01
.7655200E+00 .9251564E+00 .7703303E+00 .8252612E+00 .8475659E+00 .8581980E+00 .8577075E+00
.2283850E+01 .2183602E+01 .2393838E+01 .2201673E+01 .2145522E+01 .2108686E+01 .2064667E+01
.1652251E+01 .1595235E+01 .2330667E+01 .2177209E+01 .2145079E+01 .2108680E+01 .2064657E+01
.8012011E+00 .9002237E+00 .8366749E+00 .8512328E+00 .8535042E+00 .8647213E+00 .8709430E+00
.2367846E+01 .2252277E+01 .2255799E+01 .2141468E+01 .2125554E+01 .2094388E+01 .2064963E+01
.1670053E+01 .1642505E+01 .2171599E+01 .2107396E+01 .2124877E+01 .2094379E+01 .2064949E+01
.8708661E+00 .9145018E+00 .8654520E+00 .8521252E+00 .8674455E+00 .8712915E+00 .8726587E+00
.2230549E+01 .2135316E+01 .2216580E+01 .2136793E+01 .2096915E+01 .2073293E+01 .2050342E+01
.1477238E+01 .1500595E+01 .2107648E+01 .2092057E+01 .2096149E+01 .2073281E+01 .2050322E+01
.8953562E+00 .9217766E+00 .8786941E+00 .8704552E+00 .8719464E+00 .8762385E+00 .8746367E+00
.2199729E+01 .2116151E+01 .2141261E+01 .2107692E+01 .2085506E+01 .2056834E+01 .2057573E+01
.1387836E+01 .1455522E+01 .2000423E+01 .2051300E+01 .2084470E+01 .2056818E+01 .2057545E+01
.9143116E+00 .9348835E+00 .8879231E+00 .8786584E+00 .8762237E+00 .8804063E+00 .8788064E+00
.2154794E+01 .2117702E+01 .2114224E+01 .2090387E+01 .2069472E+01 .2044869E+01 .2027644E+01
.1289190E+01 .1429943E+01 .1930609E+01 .2015516E+01 .2068081E+01 .2044846E+01 .2027606E+01
.9308110E+00 .9408826E+00 .8979430E+00 .8862372E+00 .8807923E+00 .8832940E+00 .8811190E+00
.2126223E+01 .2100766E+01 .2094601E+01 .2067555E+01 .2053744E+01 .2034601E+01 .2024401E+01
.1220239E+01 .1384488E+01 .1859857E+01 .1968804E+01 .2051856E+01 .2034570E+01 .2024350E+01
.9432541E+00 .9464613E+00 .9076432E+00 .8929254E+00 .8849788E+00 .8855389E+00 .8826949E+00
.2102384E+01 .2076877E+01 .2074479E+01 .2055331E+01 .2042682E+01 .2031804E+01 .2023688E+01
.1168846E+01 .1330537E+01 .1776422E+01 .1925647E+01 .2040172E+01 .2031761E+01 .2023619E+01
.9515286E+00 .9512909E+00 .9167567E+00 .8984204E+00 .8878315E+00 .8871525E+00 .8832554E+00
.2084318E+01 .2058840E+01 .2057364E+01 .2045474E+01 .2035151E+01 .2027320E+01 .2020757E+01
.1137910E+01 .1280061E+01 .1685942E+01 .1877057E+01 .2031731E+01 .2027259E+01 .2020665E+01
.9565881E+00 .9551627E+00 .9255491E+00 .9041366E+00 .8897000E+00 .8886226E+00 .8840888E+00
.2067007E+01 .2047255E+01 .2046102E+01 .2036958E+01 .2027351E+01 .2018695E+01 .2014258E+01
.1118774E+01 .1234724E+01 .1591658E+01 .1820825E+01 .2022718E+01 .2018616E+01 .2014138E+01
.9590809E+00 .9586650E+00 .9338385E+00 .9096680E+00 .8914598E+00 .8896005E+00 .8843653E+00
.2053272E+01 .2040604E+01 .2035567E+01 .2031350E+01 .2023762E+01 .2015961E+01 .2011221E+01
.1109084E+01 .1194216E+01 .1493849E+01 .1758875E+01 .2017373E+01 .2015854E+01 .2011070E+01
.9600795E+00 .9617251E+00 .9420218E+00 .9157325E+00 .8927694E+00 .8901814E+00 .8847812E+00
.2043009E+01 .2033318E+01 .2028776E+01 .2023829E+01 .2018167E+01 .2012963E+01 .2008697E+01
.1104382E+01 .1155786E+01 .1400881E+01 .1687734E+01 .2009397E+01 .2012816E+01 .2008509E+01
.9603964E+00 .9643698E+00 .9499349E+00 .9218345E+00 .8936198E+00 .8905260E+00 .8851341E+00
