.9661533E-02 .1559155E-02 .3499086E-02 .3499086E-02 .3499086E-02
.4670648E-05 .1036918E-06 .1782257E-07 .1782257E-07 .1782257E-07
.1214356E-02 .1432752E-03 .7442861E-04 .7442861E-04 .7442861E-04
.1343966E-01 .2163404E-02 .4853644E-02 .4853644E-02 .4853644E-02
.1727152E-04 .3836682E-06 .6594161E-07 .6594161E-07 .6594161E-07
.2335329E-02 .2755831E-03 .1431645E-03 .1431645E-03 .1431645E-03
.1875635E-01 .3003333E-02 .6733504E-02 .6733504E-02 .6733504E-02
.6383121E-04 .1419623E-05 .2439691E-06 .2439691E-06 .2439691E-06
.4490234E-02 .5300480E-03 .2753752E-03 .2753752E-03 .2753752E-03
.2636164E-01 .4173936E-02 .9344016E-02 .9344016E-02 .9344016E-02
.2356202E-03 .5252928E-05 .9025738E-06 .9025738E-06 .9025738E-06
.8630958E-02 .1019394E-02 .5296669E-03 .5296669E-03 .5296669E-03
.3762150E-01 .5815095E-02 .1297376E-01 .1297376E-01 .1297376E-01
.8674703E-03 .1943789E-04 .3338691E-05 .3338691E-05 .3338691E-05
.1658350E-01 .1960206E-02 .1018732E-02 .1018732E-02 .1018732E-02
.5545626E-01 .8147318E-02 .1803374E-01 .1803374E-01 .1803374E-01
.3174436E-02 .7193275E-04 .1234699E-04 .1234699E-04 .1234699E-04
.3185793E-01 .3768222E-02 .1959204E-02 .1959204E-02 .1959204E-02
.8706254E-01 .1156487E-01 .2512542E-01 .2512542E-01 .2512542E-01
.1144151E-01 .2662191E-03 .4563782E-04 .4563782E-04 .4563782E-04
.6129773E-01 .7240142E-02 .3767336E-02 .3767336E-02 .3767336E-02
.1509436E+00 .1691563E-01 .3517573E-01 .3517573E-01 .3517573E-01
.3956334E-01 .9852320E-03 .1685103E-03 .1685103E-03 .1685103E-03
.1189961E+00 .1389893E-01 .7242452E-02 .7242452E-02 .7242452E-02
.2863797E+00 .2641499E-01 .4974940E-01 .4974940E-01 .4974940E-01
.1219076E+00 .3643523E-02 .6207605E-03 .6207605E-03 .6207605E-03
.2380566E+00 .2664908E-01 .1391892E-01 .1391892E-01 .1391892E-01
.5400392E+00 .4672284E-01 .7186051E-01 .7186051E-01 .7186051E-01
.2983103E+00 .1342133E-01 .2274676E-02 .2274676E-02 .2274676E-02
.4872156E+00 .5105371E-01 .2674763E-01 .2674763E-01 .2674763E-01
.1034278E+01 .9886256E-01 .1081882E+00 .1081882E+00 .1081882E+00
.6750897E+00 .4858039E-01 .8227147E-02 .8227147E-02 .8227147E-02
.6969664E+00 .9817767E-01 .5146988E-01 .5146988E-01 .5146988E-01
.1743045E+01 .2418162E+00 .1746684E+00 .1746684E+00 .1746684E+00
.1254755E+01 .1638083E+00 .2874187E-01 .2874187E-01 .2874187E-01
.8005239E+00 .1933936E+00 .9976130E-01 .9976130E-01 .9976130E-01
.2600740E+01 .5713021E+00 .3050876E+00 .3050876E+00 .3050876E+00
.1966476E+01 .4486937E+00 .9126819E-01 .9126819E-01 .9126819E-01
.8595798E+00 .4055229E+00 .1982615E+00 .1982615E+00 .1982615E+00
.3223663E+01 .1326239E+01 .5417545E+00 .5417545E+00 .5417545E+00
.2422934E+01 .1118400E+01 .2336126E+00 .2336126E+00 .2336126E+00
.8929893E+00 .6519899E+00 .4095445E+00 .4095445E+00 .4095445E+00
.2994522E+01 .2360620E+01 .9626057E+00 .9626057E+00 .9626057E+00
.2040830E+01 .2063234E+01 .5121360E+00 .5121360E+00 .5121360E+00
.8935662E+00 .7425964E+00 .6763905E+00 .6763905E+00 .6763905E+00
.2267906E+01 .3532110E+01 .1574097E+01 .1574097E+01 .1574097E+01
.1203135E+01 .3120232E+01 .9769783E+00 .9769783E+00 .9769783E+00
.8781799E+00 .7986473E+00 .7746512E+00 .7746512E+00 .7746512E+00
.2347823E+01 .3743001E+01 .2325165E+01 .2325165E+01 .2325165E+01
.1229605E+01 .3180886E+01 .1559724E+01 .1559724E+01 .1559724E+01
.9355041E+00 .8083052E+00 .8511151E+00 .8511151E+00 .8511151E+00
.2227465E+01 .2552756E+01 .2924047E+01 .2924047E+01 .2924047E+01
.1116841E+01 .1873331E+01 .1996279E+01 .1996279E+01 .1996279E+01
.9586120E+00 .7375396E+00 .8933850E+00 .8933850E+00 .8933850E+00
.2209598E+01 .2191689E+01 .2962534E+01 .2962534E+01 .2962534E+01
.1127655E+01 .1368271E+01 .1892747E+01 .1892747E+01 .1892747E+01
.9661356E+00 .7632485E+00 .9096153E+00 .9096153E+00 .9096153E+00
.2161999E+01 .2465781E+01 .2449192E+01 .2449192E+01 .2449192E+01
.1108986E+01 .1571708E+01 .1295962E+01 .1295962E+01 .1295962E+01
.9694306E+00 .8975378E+00 .9102790E+00 .9102790E+00 .9102790E+00
.9634403E-02 .1755678E-02 .3601809E-02 .3601809E-02 .3601809E-02
.4648261E-05 .1046618E-06 .1823307E-07 .1823307E-07 .1823307E-07
.1217132E-02 .1426437E-03 .7364136E-04 .7364136E-04 .7364136E-04
.1340178E-01 .2436094E-02 .4996148E-02 .4996148E-02 .4996148E-02
.1718849E-04 .3872583E-06 .6746071E-07 .6746071E-07 .6746071E-07
.2340683E-02 .2743679E-03 .1416499E-03 .1416499E-03 .1416499E-03
.1870310E-01 .3381876E-02 .6931243E-02 .6931243E-02 .6931243E-02
.6352263E-04 .1432917E-05 .2495914E-06 .2495914E-06 .2495914E-06
.4500588E-02 .5277090E-03 .2724609E-03 .2724609E-03 .2724609E-03
.2628567E-01 .4699873E-02 .9618527E-02 .9618527E-02 .9618527E-02
.2344689E-03 .5302184E-05 .9233870E-06 .9233870E-06 .9233870E-06
.8651080E-02 .1014889E-02 .5240578E-03 .5240578E-03 .5240578E-03
.3750971E-01 .6547033E-02 .1335519E-01 .1335519E-01 .1335519E-01
.8631445E-03 .1962062E-04 .3415777E-05 .3415777E-05 .3415777E-05
.1662297E-01 .1951519E-02 .1007930E-02 .1007930E-02 .1007930E-02
.5528100E-01 .9169255E-02 .1856470E-01 .1856470E-01 .1856470E-01
.3157995E-02 .7261229E-04 .1263275E-04 .1263275E-04 .1263275E-04
.3193672E-01 .3751432E-02 .1938379E-02 .1938379E-02 .1938379E-02
.8675338E-01 .1300079E-01 .2586712E-01 .2586712E-01 .2586712E-01
.1137804E-01 .2687566E-03 .4669885E-04 .4669885E-04 .4669885E-04
.6146019E-01 .7207550E-02 .3727104E-02 .3727104E-02 .3727104E-02
.1502949E+00 .1895849E-01 .3621914E-01 .3621914E-01 .3621914E-01
.3931686E-01 .9947754E-03 .1724617E-03 .1724617E-03 .1724617E-03
.1193505E+00 .1383514E-01 .7164419E-02 .7164419E-02 .7164419E-02
.2848187E+00 .2939239E-01 .5123797E-01 .5123797E-01 .5123797E-01
.1210141E+00 .3679815E-02 .6355522E-03 .6355522E-03 .6355522E-03
.2388886E+00 .2652226E-01 .1376643E-01 .1376643E-01 .1376643E-01
.5366630E+00 .5126412E-01 .7404367E-01 .7404367E-01 .7404367E-01
.2959023E+00 .1356106E-01 .2330501E-02 .2330501E-02 .2330501E-02
.4888935E+00 .5079428E-01 .2644536E-01 .2644536E-01 .2644536E-01
.1028724E+01 .1063381E+00 .1115622E+00 .1115622E+00 .1115622E+00
.6708555E+00 .4911410E-01 .8439909E-02 .8439909E-02 .8439909E-02
.6967927E+00 .9761985E-01 .5085484E-01 .5085484E-01 .5085484E-01
.1734221E+01 .2551235E+00 .1803560E+00 .1803560E+00 .1803560E+00
.1248264E+01 .1655871E+00 .2955170E-01 .2955170E-01 .2955170E-01
.7991590E+00 .1921069E+00 .9845160E-01 .9845160E-01 .9845160E-01
.2597242E+01 .5926590E+00 .3156133E+00 .3156133E+00 .3156133E+00
.1964422E+01 .4515801E+00 .9414767E-01 .9414767E-01 .9414767E-01
.8605419E+00 .4026807E+00 .1952913E+00 .1952913E+00 .1952913E+00
.3229846E+01 .1348728E+01 .5605198E+00 .5605198E+00 .5605198E+00
.2431360E+01 .1114172E+01 .2413445E+00 .2413445E+00 .2413445E+00
.8931712E+00 .6505751E+00 .4031353E+00 .4031353E+00 .4031353E+00
.3006699E+01 .2364583E+01 .9891981E+00 .9891981E+00 .9891981E+00
.2054829E+01 .2024522E+01 .5243818E+00 .5243818E+00 .5243818E+00
.8940259E+00 .7402765E+00 .6731049E+00 .6731049E+00 .6731049E+00
.2260032E+01 .3475936E+01 .1604758E+01 .1604758E+01 .1604758E+01
.1196491E+01 .3023009E+01 .9872614E+00 .9872614E+00 .9872614E+00
.8773422E+00 .7911195E+00 .7783762E+00 .7783762E+00 .7783762E+00
.2349149E+01 .3701252E+01 .2321834E+01 .2321834E+01 .2321834E+01
.1231577E+01 .3099129E+01 .1541829E+01 .1541829E+01 .1541829E+01
.9356981E+00 .8002947E+00 .8424761E+00 .8424761E+00 .8424761E+00
.2222762E+01 .2622854E+01 .2884481E+01 .2884481E+01 .2884481E+01
.1112413E+01 .1904937E+01 .1941831E+01 .1941831E+01 .1941831E+01
.9584812E+00 .7430793E+00 .8900601E+00 .8900601E+00 .8900601E+00
.2213275E+01 .2149069E+01 .2940200E+01 .2940200E+01 .2940200E+01
.1131426E+01 .1295993E+01 .1862976E+01 .1862976E+01 .1862976E+01
.9662233E+00 .7520363E+00 .9064272E+00 .9064272E+00 .9064272E+00
.2162354E+01 .2513842E+01 .2477440E+01 .2477440E+01 .2477440E+01
.1109357E+01 .1602967E+01 .1320898E+01 .1320898E+01 .1320898E+01
.9694334E+00 .8975983E+00 .9110972E+00 .9110972E+00 .9110972E+00
.9604825E-02 .1969282E-02 .3713337E-02 .3713337E-02 .3713337E-02
.4623931E-05 .1057351E-06 .1868578E-07 .1868578E-07 .1868578E-07
.1220024E-02 .1419757E-03 .7284937E-04 .7284937E-04 .7284937E-04
.1336049E-01 .2732488E-02 .5150870E-02 .5150870E-02 .5150870E-02
.1709827E-04 .3912310E-06 .6913600E-07 .6913600E-07 .6913600E-07
.2346262E-02 .2730826E-03 .1401263E-03 .1401263E-03 .1401263E-03
.1864506E-01 .3793333E-02 .7145940E-02 .7145940E-02 .7145940E-02
.6318738E-04 .1447627E-05 .2557917E-06 .2557917E-06 .2557917E-06
.4511375E-02 .5252351E-03 .2695291E-03 .2695291E-03 .2695291E-03
.2620290E-01 .5271556E-02 .9916589E-02 .9916589E-02 .9916589E-02
.2332186E-03 .5356687E-05 .9463404E-06 .9463404E-06 .9463404E-06
.8672039E-02 .1010124E-02 .5184149E-03 .5184149E-03 .5184149E-03
.3738801E-01 .7342680E-02 .1376938E-01 .1376938E-01 .1376938E-01
.8584507E-03 .1982281E-04 .3500790E-05 .3500790E-05 .3500790E-05
.1666407E-01 .1942331E-02 .9970633E-03 .9970633E-03 .9970633E-03
.5509050E-01 .1028026E-01 .1914133E-01 .1914133E-01 .1914133E-01
.3140182E-02 .7336402E-04 .1294789E-04 .1294789E-04 .1294789E-04
.3201870E-01 .3733678E-02 .1917429E-02 .1917429E-02 .1917429E-02
.8641836E-01 .1456219E-01 .2667284E-01 .2667284E-01 .2667284E-01
.1130948E-01 .2715628E-03 .4786902E-04 .4786902E-04 .4786902E-04
.6162901E-01 .7173095E-02 .3686632E-02 .3686632E-02 .3686632E-02
.1495959E+00 .2118069E-01 .3735318E-01 .3735318E-01 .3735318E-01
.3905201E-01 .1005323E-02 .1768197E-03 .1768197E-03 .1768197E-03
.1197175E+00 .1376773E-01 .7085925E-02 .7085925E-02 .7085925E-02
.2831514E+00 .3263330E-01 .5285737E-01 .5285737E-01 .5285737E-01
.1200627E+00 .3719878E-02 .6518670E-03 .6518670E-03 .6518670E-03
.2397422E+00 .2638844E-01 .1361306E-01 .1361306E-01 .1361306E-01
.5330816E+00 .5621228E-01 .7642298E-01 .7642298E-01 .7642298E-01
.2933617E+00 .1371494E-01 .2392080E-02 .2392080E-02 .2392080E-02
.4905750E+00 .5052128E-01 .2614146E-01 .2614146E-01 .2614146E-01
.1022736E+01 .1144903E+00 .1152509E+00 .1152509E+00 .1152509E+00
.6663016E+00 .4969857E-01 .8674626E-02 .8674626E-02 .8674626E-02
.6966287E+00 .9703656E-01 .5023710E-01 .5023710E-01 .5023710E-01
.1724878E+01 .2696036E+00 .1866045E+00 .1866045E+00 .1866045E+00
.1241305E+01 .1675049E+00 .3044495E-01 .3044495E-01 .3044495E-01
.7978306E+00 .1907803E+00 .9713937E-01 .9713937E-01 .9713937E-01
.2592247E+01 .6156339E+00 .3272427E+00 .3272427E+00 .3272427E+00
.1961302E+01 .4544780E+00 .9731720E-01 .9731720E-01 .9731720E-01
.8611163E+00 .3998188E+00 .1923321E+00 .1923321E+00 .1923321E+00
.3235350E+01 .1371660E+01 .5813398E+00 .5813398E+00 .5813398E+00
.2439085E+01 .1107946E+01 .2497768E+00 .2497768E+00 .2497768E+00
.8933932E+00 .6487426E+00 .3967836E+00 .3967836E+00 .3967836E+00
.3020332E+01 .2362118E+01 .1018698E+01 .1018698E+01 .1018698E+01
.2070082E+01 .1982402E+01 .5373970E+00 .5373970E+00 .5373970E+00
.8950994E+00 .7357795E+00 .6691324E+00 .6691324E+00 .6691324E+00
.2253108E+01 .3422731E+01 .1633856E+01 .1633856E+01 .1633856E+01
.1190742E+01 .2931595E+01 .9950443E+00 .9950443E+00 .9950443E+00
.8770469E+00 .7841671E+00 .7786720E+00 .7786720E+00 .7786720E+00
.2347510E+01 .3668241E+01 .2315739E+01 .2315739E+01 .2315739E+01
.1230956E+01 .3031013E+01 .1520286E+01 .1520286E+01 .1520286E+01
.9353092E+00 .7958035E+00 .8356526E+00 .8356526E+00 .8356526E+00
.2220277E+01 .2685152E+01 .2845025E+01 .2845025E+01 .2845025E+01
.1110383E+01 .1937503E+01 .1890046E+01 .1890046E+01 .1890046E+01
.9582175E+00 .7470631E+00 .8861966E+00 .8861966E+00 .8861966E+00
.2219114E+01 .2120384E+01 .2923970E+01 .2923970E+01 .2923970E+01
.1137343E+01 .1247999E+01 .1841031E+01 .1841031E+01 .1841031E+01
.9664390E+00 .7416195E+00 .9037647E+00 .9037647E+00 .9037647E+00
.2164251E+01 .2545442E+01 .2500122E+01 .2500122E+01 .2500122E+01
.1111273E+01 .1620115E+01 .1341466E+01 .1341466E+01 .1341466E+01
.9694816E+00 .9003452E+00 .9112366E+00 .9112366E+00 .9112366E+00
.9560650E-02 .2287038E-02 .3879008E-02 .3879008E-02 .3879008E-02
.4587744E-05 .1073686E-06 .1937186E-07 .1937186E-07 .1937186E-07
.1224149E-02 .1410089E-03 .7176987E-04 .7176987E-04 .7176987E-04
.1329883E-01 .3173404E-02 .5380705E-02 .5380705E-02 .5380705E-02
.1696409E-04 .3972776E-06 .7167485E-07 .7167485E-07 .7167485E-07
.2354216E-02 .2712221E-03 .1380495E-03 .1380495E-03 .1380495E-03
.1855841E-01 .4405423E-02 .7464871E-02 .7464871E-02 .7464871E-02
.6268890E-04 .1470015E-05 .2651881E-06 .2651881E-06 .2651881E-06
.4526757E-02 .5216541E-03 .2655330E-03 .2655330E-03 .2655330E-03
.2607938E-01 .6122024E-02 .1035938E-01 .1035938E-01 .1035938E-01
.2313602E-03 .5439636E-05 .9811257E-06 .9811257E-06 .9811257E-06
.8701921E-02 .1003228E-02 .5107236E-03 .5107236E-03 .5107236E-03
.3720653E-01 .8526389E-02 .1438472E-01 .1438472E-01 .1438472E-01
.8514800E-03 .2013051E-04 .3629626E-05 .3629626E-05 .3629626E-05
.1672264E-01 .1929033E-02 .9822516E-03 .9822516E-03 .9822516E-03
.5480686E-01 .1193331E-01 .1999810E-01 .1999810E-01 .1999810E-01
.3113770E-02 .7450790E-04 .1342550E-04 .1342550E-04 .1342550E-04
.3213549E-01 .3707981E-02 .1888874E-02 .1888874E-02 .1888874E-02
.8592106E-01 .1688578E-01 .2787030E-01 .2787030E-01 .2787030E-01
.1120811E-01 .2758319E-03 .4964250E-04 .4964250E-04 .4964250E-04
.6186915E-01 .7123237E-02 .3631471E-02 .3631471E-02 .3631471E-02
.1485641E+00 .2448879E-01 .3903942E-01 .3903942E-01 .3903942E-01
.3866255E-01 .1021362E-02 .1834250E-03 .1834250E-03 .1834250E-03
.1202379E+00 .1367025E-01 .6978952E-02 .6978952E-02 .6978952E-02
.2807123E+00 .3746073E-01 .5526754E-01 .5526754E-01 .5526754E-01
.1186763E+00 .3780742E-02 .6765975E-03 .6765975E-03 .6765975E-03
.2409415E+00 .2619508E-01 .1340408E-01 .1340408E-01 .1340408E-01
.5278743E+00 .6358893E-01 .7997028E-01 .7997028E-01 .7997028E-01
.2896905E+00 .1394825E-01 .2485441E-02 .2485441E-02 .2485441E-02
.4928805E+00 .5012779E-01 .2572758E-01 .2572758E-01 .2572758E-01
.1013880E+01 .1266492E+00 .1207672E+00 .1207672E+00 .1207672E+00
.6595894E+00 .5058080E-01 .9030564E-02 .9030564E-02 .9030564E-02
.6964160E+00 .9620060E-01 .4939683E-01 .4939683E-01 .4939683E-01
.1711229E+01 .2911284E+00 .1959924E+00 .1959924E+00 .1959924E+00
.1231050E+01 .1703630E+00 .3179949E-01 .3179949E-01 .3179949E-01
.7960659E+00 .1889034E+00 .9535997E-01 .9535997E-01 .9535997E-01
.2583392E+01 .6492994E+00 .3447975E+00 .3447975E+00 .3447975E+00
.1955564E+01 .4585822E+00 .1021125E+00 .1021125E+00 .1021125E+00
.8615061E+00 .3958523E+00 .1883481E+00 .1883481E+00 .1883481E+00
.3242448E+01 .1403432E+01 .6127727E+00 .6127727E+00 .6127727E+00
.2449239E+01 .1097181E+01 .2623869E+00 .2623869E+00 .2623869E+00
.8939736E+00 .6457602E+00 .3883058E+00 .3883058E+00 .3883058E+00
.3041718E+01 .2354135E+01 .1062690E+01 .1062690E+01 .1062690E+01
.2093976E+01 .1924078E+01 .5562207E+00 .5562207E+00 .5562207E+00
.8968430E+00 .7284423E+00 .6629073E+00 .6629073E+00 .6629073E+00
.2245143E+01 .3350909E+01 .1670497E+01 .1670497E+01 .1670497E+01
.1184676E+01 .2809106E+01 .1002486E+01 .1002486E+01 .1002486E+01
.8770720E+00 .7750704E+00 .7755667E+00 .7755667E+00 .7755667E+00
.2341401E+01 .3621320E+01 .2305956E+01 .2305956E+01 .2305956E+01
.1226009E+01 .2936292E+01 .1487470E+01 .1487470E+01 .1487470E+01
.9352854E+00 .7910076E+00 .8290473E+00 .8290473E+00 .8290473E+00
