.6697488E-04 .1771874E-04 .3843785E-03 .8092989E-02 .6754929E-03 .4753514E-03 .7190935E-05 .2344566E-04
.9749103E-08 .1130431E-06 .4589456E-06 .5912015E-06 .5885398E-06 .1313160E-05 .4149915E-05 .2000864E-04
.4251831E-04 .1425598E-03 .2749154E-03 .3281364E-03 .3985678E-03 .5531337E-03 .9469212E-03 .2021639E-02
.9291645E-04 .2484529E-04 .5345938E-03 .1122534E-01 .9390023E-03 .6630069E-03 .1958212E-04 .7883971E-04
.3607198E-07 .4182708E-06 .1698293E-05 .2187943E-05 .2177387E-05 .4858429E-05 .1535417E-04 .7403679E-04
.8178458E-04 .2742058E-03 .5287573E-03 .6311634E-03 .7665855E-03 .1063806E-02 .1820913E-02 .3886228E-02
.1289648E-03 .3545089E-04 .7465151E-03 .1557256E-01 .1309451E-02 .9326257E-03 .6269692E-04 .2807068E-03
.1334677E-06 .1547675E-05 .6285025E-05 .8098856E-05 .8054769E-05 .1797413E-04 .5680569E-04 .2739501E-03
.1573116E-03 .5273940E-03 .1016887E-02 .1213995E-02 .1474278E-02 .2045654E-02 .3500673E-02 .7466483E-02
.1792093E-03 .5281433E-04 .1052961E-02 .2161289E-01 .1840298E-02 .1339963E-02 .2183788E-03 .1023064E-02
.4938376E-06 .5726873E-05 .2326391E-04 .2999000E-04 .2979109E-04 .6648811E-04 .2101354E-03 .1013442E-02
.3025786E-03 .1014271E-02 .1955290E-02 .2334917E-02 .2834809E-02 .3932643E-02 .6726782E-02 .1433178E-01
.2497893E-03 .8667610E-04 .1522389E-02 .3003242E-01 .2635951E-02 .2025143E-02 .7886466E-03 .3758633E-02
.1827240E-05 .2119259E-04 .8614095E-04 .1111318E-03 .1101406E-03 .2458745E-03 .7770219E-03 .3744639E-02
.5819600E-03 .1950282E-02 .3758407E-02 .4490502E-02 .5449193E-02 .7556565E-02 .1291535E-01 .2747257E-01
.3509260E-03 .1697243E-03 .2332770E-02 .4186909E-01 .3948953E-02 .3410716E-02 .2886051E-02 .1378362E-01
.6761023E-05 .7843304E-04 .3191602E-03 .4123516E-03 .4068561E-03 .9085842E-03 .2869428E-02 .1376260E-01
.1119193E-02 .3748867E-02 .7219878E-02 .8635429E-02 .1046895E-01 .1450790E-01 .2476664E-01 .5261040E-01
.5030430E-03 .4181868E-03 .4033856E-02 .5889338E-01 .6514419E-02 .6910559E-02 .1057096E-01 .4948538E-01
.2501715E-04 .2903236E-03 .1183753E-02 .1533544E-02 .1499996E-02 .3350609E-02 .1054664E-01 .4945269E-01
.2151967E-02 .7201911E-02 .1385459E-01 .1660685E-01 .2009572E-01 .2782084E-01 .4743889E-01 .1011342E+00
.7574069E-03 .1255369E-02 .8500516E-02 .8484264E-01 .1271761E-01 .1744109E-01 .3811729E-01 .1634951E+00
.9257015E-04 .1074736E-02 .4396576E-02 .5723980E-02 .5503006E-02 .1227599E-01 .3808055E-01 .1634430E+00
.4136333E-02 .1382175E-01 .2654323E-01 .3195765E-01 .3853934E-01 .5330737E-01 .9107169E-01 .1991744E+00
.1269511E-02 .4234845E-02 .2241429E-01 .1299108E+00 .3054373E-01 .5167562E-01 .1286923E+00 .4499340E+00
.3425199E-03 .3975728E-02 .1633158E-01 .2143890E-01 .1990653E-01 .4396817E-01 .1286353E+00 .4498417E+00
.7945574E-02 .2648865E-01 .5077369E-01 .6169270E-01 .7396671E-01 .1025139E+00 .1780980E+00 .4068129E+00
.2565525E-02 .1501747E-01 .6943672E-01 .2268371E+00 .8497048E-01 .1571483E+00 .3621134E+00 .1118952E+01
.1266892E-02 .1463634E-01 .6003760E-01 .7943188E-01 .6886653E-01 .1453459E+00 .3620229E+00 .1118812E+01
.1524720E-01 .5071632E-01 .9738708E-01 .1205518E+00 .1433601E+00 .2016624E+00 .3655104E+00 .6457413E+00
.6512187E-02 .5321064E-01 .2223431E+00 .4672061E+00 .2323693E+00 .4105956E+00 .9213591E+00 .2170005E+01
.4677242E-02 .5263104E-01 .2072264E+00 .2671334E+00 .2077898E+00 .3923685E+00 .9212067E+00 .2169795E+01
.2921937E-01 .9754788E-01 .1914365E+00 .2452912E+00 .2884078E+00 .4158551E+00 .6196597E+00 .7226583E+00
.1975894E-01 .1734216E+00 .6117446E+00 .1105865E+01 .5478236E+00 .1018902E+01 .1904262E+01 .3440198E+01
.1712793E-01 .1725157E+00 .5859226E+00 .8073500E+00 .5084652E+00 .9883312E+00 .1904032E+01 .3439891E+01
.5597768E-01 .1928693E+00 .4036818E+00 .4884656E+00 .5697386E+00 .6522036E+00 .7084497E+00 .7836569E+00
.6448897E-01 .4735105E+00 .1586422E+01 .1664564E+01 .1257729E+01 .1990778E+01 .3159010E+01 .3927188E+01
.6063405E-01 .4720045E+00 .1541084E+01 .1297923E+01 .1198721E+01 .1946548E+01 .3158681E+01 .3926767E+01
.1080205E+00 .3922709E+00 .6249481E+00 .6432429E+00 .6867326E+00 .7402111E+00 .7850405E+00 .7847161E+00
.1965287E+00 .1167732E+01 .2841200E+01 .2154705E+01 .2287119E+01 .3223416E+01 .3972988E+01 .2746972E+01
.1907456E+00 .1165351E+01 .2772273E+01 .1669200E+01 .2200497E+01 .3157984E+01 .3972514E+01 .2746364E+01
.2156091E+00 .5942352E+00 .7107086E+00 .7278448E+00 .7937455E+00 .8028760E+00 .8025166E+00 .6763135E+00
.5159656E+00 .2258332E+01 .3917574E+01 .2037595E+01 .3431366E+01 .3916492E+01 .3180944E+01 .2068294E+01
.5069644E+00 .2254632E+01 .3823500E+01 .1493162E+01 .3306132E+01 .3824757E+01 .3180235E+01 .2067426E+01
.4261614E+00 .7069406E+00 .7511950E+00 .7447293E+00 .8380137E+00 .8163315E+00 .7265777E+00 .6032440E+00
.1210732E+01 .3440800E+01 .3604690E+01 .2405457E+01 .3791831E+01 .2987368E+01 .1954568E+01 .2624584E+01
.1196655E+01 .3435276E+01 .3474456E+01 .1770926E+01 .3619653E+01 .2859770E+01 .1953565E+01 .2623479E+01
.6010806E+00 .7696849E+00 .7096097E+00 .8231680E+00 .8356921E+00 .7421589E+00 .5975035E+00 .8072110E+00
.2269726E+01 .3770313E+01 .2241925E+01 .2641529E+01 .2570709E+01 .1948424E+01 .2624906E+01 .2170475E+01
.2248228E+01 .3762465E+01 .2057825E+01 .1975360E+01 .2339118E+01 .1775587E+01 .2623596E+01 .2169117E+01
